pair_id	han_sentence	viet_sentence
pair_2855		Rõ ràng là vật mà không phải vật, Không rộng mà chẳng phải không).
pair_2856		Rồi chết một cách nghiêm trang, tính theo tuổi “nhà chùa thì thọ 81 tuổi.
pair_2857		Tăng đồ dựng tháp Hoá Môn để chứa cất xá ly, Hiển Tông cho hiệu là Hạnh Đoan thiền sư.
pair_2858		Giác Linh: hiệu là Huyền Khê hòa thượng, người Quảng Đông, hòa thượng là đời thứ 25 của sơn phái Lâm Tế.
pair_2859		Lúc còn ít tuổi, tính thích du hiệp, tỉnh võ nghệ, vì báo cừu mà giết người, bèn trốn đi ở chùa.
pair_2860		Lúc đầu vượt biển sang Đông Phố (nay là Gia Định) làm sư vận du, sau đến Thuận Hoá, theo tích trượng ở chùa Pháp Vân (nay đổi là Thiên Phúc).
pair_2861		Hòa thượng tỉnh thiền học, tăng đồ ngày càng nhiều, nghe hòa thượng giỏi võ nghệ, có người xin học cũng dạy không từng từ chối.
pair_2862		Được ít lâu đồ đệ e rằng thầy dấu nghề không truyền hết, họ muốn thứ.
pair_2863		Một hôm, ngồi ăn ở phương trượng, có người ngầm cắp cái chùy sắt đứng sau vung đánh, hòa thượng nghe tiếng chùy liền giơ đũa gạt, chùy văng ra, võ nghệ cao đến như thế.
pair_2864		295. dainamnhatthongchiT1le.pdf Nguyễn Hoằng Mật: người huyện Phù Cát, Bình Định, 15 tuổi xuất gia, lưu ngụ ở Gia Định, vào ở chùa Đại Giác, giữ giới hạnh rất tinh.
pair_2865		Quý Ty, năm Duệ Tông thứ 8, cắt tóc làm tăng.
pair_2866		Năm Gia Long thứ 13, triệu vào Kinh cấp cho tăng cương, trụ trụ chùa Thiên Mụ, thống quản tăng chúng.
pair_2867		Năm Minh Mệnh thứ 16 thì tịch, thọ 101 tuổi.
pair_2868		Nguyễn Nhất Định: người huyện Đăng Xương, 7 tuổi xuất gia, ở chùa Linh Quang đã lớn, thờ Phổ Tĩnh thiền sư làm thầy, tỉnh thông nội điển, chúng tăng tôn làm đại sư.
pair_2869		Năm Gia Long thứ 16, được trụ trì chùa Báo Quốc.
pair_2870		Năm Minh Mệnh thứ 11 cấp cho giới đao và độ điệp, giữ quán Linh Hựu, cấp cho ‘ting cương, giữ chùa Giác Hoàng.
pair_2871		Năm Thiệu Trị thứ 7 thì tịch, thọ 64 thọ.
pair_2872		THỔ SẮN Kính xét: sản vật phương Nam, phẩm loại rất nhiều, so với phương Bắc, thì trong số Bản thảo cương mục chép phẩm vật phương Nam chiếm đến quá nứa; nhưng phương Nam phương Bắc tên gọi khác nhau, khó nhận rõ được.
pair_2873		Nay kính dịch các thi tập thánh chế các đời Minh Mệnh và Thiệu Tri, lại tham khảo các sách: Thi kinh tập tuyển, Lễ ký Nguyệt lệnh, Nam phương 296 nhatthongchiT1ch.pdf thảo mộc trang của Kê Hàm nha Tấn, Bản thảo cương mục của Ly Trân nhà Minh, Nông chính toàn thư của Từ Quang Khải, Quần phương phả của Lý Tượng Tấn, Bát Tiên tự điển, Cách trí kính nguyên của Trần Nguyên Long, An Nam chí của Cao Hùng Trưng, Khâm châu ký của Kê Niên nhà .
pair_2874		Tống, Loại dịch vật bộ của Diêu Bồi Khiêm, Ô châu cận lục của Dương Văn An nhà Mạc, Phủ biên tạp lục và Vân đài loại ngữ của Lê Quý Đôn nhà Lê, Dược tính chỉ nam của Tuệ Tĩnh thiền sư, Thực vật tiệp lục của Nguyễn Công Triều, Gia Định thông chí của Trịnh Hoài Đức bản triều, ST hoạn tu tri luc của Nguyễn Công Tiệp, Nghệ An phong thổ ký của Bùi Dương Lịch.
pair_2875		Lại tìm hỏi rộng đến những người dã lão điền phu để biết rõ tên gọi, biên rõ hình loại.
pair_2876		Phàm phẩm vật có chép trong các sách, đều chưa rõ xuất xứ, nếu không, thì vâng chép tên được vua cho, hoặc được vua đổi, hoặc vẫn theo tên tục cũ, hoặc vâng chép tên chữ mà chép luôn cả tên tục để tiện kê cứu.
pair_2877		Tựu trung vật nào chép đầy đủ trong “Thừa Thiên chí” mà các tỉnh khác cũng có, thì không chép lại 3 các tỉnh chí nữa, duy tinh nào có thổ sản đặc thù hoặc nhiều đặc biệt, hoặc sung lệ cống lệ thuế, thì mới chép.
pair_2878		: 297 dainamnhatthongchiT1le.pdf LOAI COC Loai lia canh: tuc goi lia té, Bdn thdo chép | ring, ít nhựa không dính gọi là “canh”; Lễ ký chép “gia sơ”, tức thứ lúa này.
pair_2879		Năm Minh Mệnh thứ 17, đúc cửu đỉnh, khắc hình tượng vào Cao đỉnh.
pair_2880		_ Lúa Minh Xuân: thân lúa cao, bông lúa dày, hạt thóc vàng lợt mà hơi dài, gạo trắng nấu cơm rất thơm mà dẻo, tháng 11 cấy, tháng 4 chín, ưa ruộng thấp.
pair_2881		Lúa ở tổng Bái An, đạo Quảng Trị, hằng năm phải cống.
pair_2882		Lúa thơm: tục gọi lúa da vàng, thân lúa cứng, bông hia dầy, hạt thóc hơi dài, gạo rất trắng, nấu cơm rất thơm mềm.
pair_2883		Lại có một loại tục gọi de trắng, hạt thóc hơi vàng, gạo trắng và thơm, tháng 10 cấy, tháng 3 chín, ưa ruộng thấp.
pair_2884		Các tỉnh đều có nhưng chỉ có lúa sản ở xã An Cựu, huyện Hương Thủy là hơn cả, cũng gọi là “lúa hương An Cựu”, hàng năm phải cống.
pair_2885		Lúa móng chim: Gia Định thông chí gọi là 2 điểutrdo đạo, thân lúa thấp mà nhỏ, bông lúa ngắn và thưa, hạt thóc như hình móng chim.
pair_2886		Hạt gạo nhọn hai đầu, sắc trắng, nấu cơm thơm mềm.
pair_2887		Tháng 10 cấy, tháng 3 chín, ưa ruộng thấp.
pair_2888		Các tỉnh đều có nhưng lúa ở tính Vĩnh Long Nam Kỳ là hơn cả, hàng năm phải cống.
pair_2889		298 nhatthongchiT1ch.pdf Lúa chiêm: Cương mục chép la chiêm đạo, tục gọi lúa chiêm, thân lúa cứng mà thấp, bông lúa dầy, hạt thóc hơi tròn, gạo trắng nấu cơm trước mềm sau rắn.
pair_2890		Tháng 11 cấy, tháng 3 chín, ưa ruộng trũng, các tỉnh đều có.
pair_2891		Lúa mạn: mạn đạo, tục gọi lúa mạn, thân lúa mềm, bông lúa dày, hạt thóc hơi day, gạo đỏ, nấu cơm rắn.
pair_2892		Tháng 10 cấy, tháng 3 chín, ưa ruộng trũng, các tỉnh đều có.
pair_2893		Lúa chiêm: vâng mệnh chép tên chữ Hán là hồng chiên đạo (dưới đây đều thế), thân lúa mềm, bông lúa to, hạt thóc hơi đen mà tròn, gạo đỏ.
pair_2894		Có 2 loại: một loại không có râu, cơm mềm; một loại có râu, cơm rắn.
pair_2895		Tháng 5 cấy, tháng 8 chín, ưa ruộng sâu và ruộng nước mặn, các tỉnh đều có.
pair_2896		Ngoài ra, còn có lúa tục gọi là lúa can xa, ưa nước mặn, có lẽ đồng loại mà khác tên.
pair_2897		Lúa héo trắng: tảo bạch đạo, thân lúa thấp, bông lúa dày, hạt thóc hơi dài, gạo trắng, cơm mềm, tháng 5 cấy, tháng 8 chín.
pair_2898		Lại có một loại tục gọi lúa hẻo rằng, hạt thóc có vin, gạo đỏ, cơm rắn, tháng 11 cấy, tháng 3 chín, ưa ruộng trũng, các tỉnh đều có, nhưng lúa tổng Bái Ân Quảng Trị là tốt nhất.
pair_2899		Lúa cánh: hương canh đạo, thân lúa cao và cứng, bông lúa dài mà thưa, hạt thóc và gạo đều 299 dainamnhatthongchiT1le.pdf trắng, cơm mềm ma thơm, tháng 5 cấy, tháng 11 chín, ưa ruộng cao, các tỉnh đều có.
pair_2900		Lúa ba trăng: Tam nguyệt đạo, có tên nữa là lúa thai, thân lúa thấp, bông lúa ngắn, hạt thóc hơi tròn, hạt gạo hơi đồ, cơm mềm, tháng 5 cấy, tháng 8 chín, ưa ruộng cao, các tỉnh đều có.
pair_2901		Theo Vdn dai loại ngữ của Lê Quý Đôn, thì giống lúa này trồng ở Nghệ An, vì từ lúc cấy đến lúc chín chỉ có ba tháng, nên gọi tên thế.
pair_2902		Lúa bát ngoạt: bát nguyệt đạo, thân lúa thấp, bông lúa đài, hạt thóc to, gạo trắng, cơm mềm, tháng 5 cấy, tháng 8 chín, ưa ruộng cao, các tỉnh đều có.
pair_2903		Lúa trắng: bạch đạo, thân lúa cao mà cứng, lá to hạt sai, hạt théc tròn mà mỏng vỏ, gạo rất trắng, cơm mềm déo, tháng 5 cấy, tháng 9 chin, ưa ruộng cao, các tỉnh đều có.
pair_2904		| Lúa lăng: hồng lăng đạo, thân cao, bông lớn, hạt thóc hơi dài, gạo đỏ, nấu cơm trước mềm sau rắn, tháng 5 cấy, tháng 7 - 8 chín, ưa ruộng cao; từ Quảng Trị trở vào Nam đều có.
pair_2905		Giống lúa nầy vỏ dầy, gạo ít, chỉ vì chín sớm nên người ta thích trồng.
pair_2906		Lia dung: phù dung đạo, thân cứng, gié dài, hạt thóc hơi vàng, gạo trắng, cơm mềm, tháng 5 cấy, tháng 11 chín, ưa ruộng cao, các tỉnh đều có.
pair_2907		300 nhatthongchiT1ch.pdf Lúa chày chày: vin đạo, có 2 loại đỏ và trắng, loại trắng bông ngắn, hạt thóc dầy; loại dé, gié dai, hạt thóc thưa, cơm đỏ, tháng 5 cấy, tháng 12 chín, ưa ruộng khô.
pair_2908		Từ Quảng Nam trở vào Nam, cấy nhiều giống lúa này.
pair_2909		Lúa đen: 6 tiên đạo, thân mềm, bông day, hat thóc hơi tròn, hạt gạo nhỏ mà dày, sắc trắng, cơm mềm, tháng 5 cấy, tháng 10 chín, ưa ruộng cao, các tỉnh đều có.
pair_2910		Các thứ lúa ở trên, nhà nông đều tuỳ theo thổ nghỉ mà cấy.
pair_2911		Ngoài ra tục còn gọi lúa thốc, lúa vàng, lúa trĩ, lúa nhự, lúa cú hiên, lúa viện, chủng loại còn nhiều, không sao chép hết được.
pair_2912		Xét: Gia Định thông chí của Trịnh Hòa Đức, có các thứ lúa tạo, lúa sá, lúa móng tay, lúa mô cải, lúa kha đông, lúa kha de, lúa tráng nhất, lúa chàng cô, v.v... Các thứ lúa này thì lúa tạo là nhất, thứ đến là lúa kha de.
pair_2913		Lại xét Vận đài loại ngữ của Lê Quý Đôn thì các thứ lúa có tên gọi rất nhiều, xin phụ lục sau đây: - Lúa sài đường: thân mềm yếu, hạt lúa đỏ mà dài và nhọn, vỏ dày, gạo trắng mà dẻo.
pair_2914		- Lúa bổ lộ: thân cứng, hạt thóc trắng, hơi tròn, vỏ mỏng, gạo lẫn sắc đỏ và trắng, cơm rắn.
pair_2915		301 dainamnhatthongchiT1le.pdf - Lúa dd: cũng như lúa bồ lộ, rất dễ trồng, không kỳ đất xấu tốt, thân lúa cao lớn và thẳng, bông lúa chia thành vài ba chạc, chín muộn, gạo trắng, nhiều nhựa dính và mềm, hợp giã bột.
pair_2916		- Lúa chiêm di: mạ chậm sinh, thân mềm, nên cấy thay đổi ruộng, tính không sợ nước, bị ngâm hàng tháng vẫn trổ bông như thường, cơm rất mềm déo.
pair_2917		- Lúa chiêm dự: lá to, bông thưa, ưa ruộng nhiều màu, thóc đỏ, gạo trắng, cơm mềm.
pair_2918		| - Lúa chiêm vàng: thân cao, lá to, gió mưa không đổ, bông lúa hơi to, ưa ruộng nhiều màu, hạt thóc đỏ, gạo không trắng lắm, cơm rắn.
pair_2919		- Lúa chiêm bầu: rất dễ trồng nên cấy thưa, ưa ruộng có thủy triều, hạt thóc và gạo vừa to vừa đỏ, cơm rất rắn.
pair_2920		| - Lúa chiêm hom: có ba loại: một loại hat thóc nhỏ và dài, sắc đỏ, có râu; một loại sắc lờn lợt, không có râu, nhiều lông nhỏ; một loại hạt thóc to, sắc đỏ, có râu, rất ưa ruộng lầy.
pair_2921		Ba loại lúa này gạo đều trắng, rất nhiều nhựa, không giã làm bột được, nấu cơm cũng lâu chính.
pair_2922		Tám loài lúa trên, đều hợp vụ hạ.
pair_2923		Lúa tám xoan: thân cao, bông dài và mềm, hạt thóc thưa mà nhỏ, hơi dài, sắc vàng, gạo rất trắng, vị thơm ngon.
pair_2924		302 nhatthongchiT1ch.pdf Lúa thông: có tên nữa là thảo tri, một tên là ô canh, thân nhỏ và yếu, hay đổ.
pair_2925		Có hai loại, một loại hạt thóc lớn, sắc vàng, gạo trắng; một loại hạt thóc lớn, sắc trắng, gạo rất đỏ.
pair_2926		Lúa bầu trĩ: hạt thóc có điểm sắc trắng, cơm mềm hợp giã bột.
pair_2927		Lia cổ tay: tên nữa 1a chau sành, lại tên nữa là trĩ muộn.
pair_2928		Ưa ruộng không cao không trũng, rò lúa nhỏ và thấp, bông hơi cứng.
pair_2929		Có hai loại: một loại sai hạt, hạt gạo nhỏ và đỏ, tục gọi hoa khế, cơm mềm vị nhạt; một loại hạt thóc nhỏ, sắc trắng, không được sai hạt, cơm rắn, vị lại nhạt lắm.
pair_2930		Lúa bát lùn: thân lúa thấp, hạt thóc nhỏ, gạo trắng, cơm ngon, để lâu vẫn mềm.
pair_2931		mm _... Lúa bát lại: có tên nữa là tám quảng, thân lúa cao, hạt thóc mịn và giẹp, sắc vàng, gạo không trắng lắm.
pair_2932		Lúa bát sinh: có tên nữa là tháp mạ, một thân để ra bốn năm thân, hạt thóc sắc vàng, bên cạnh hơi đen, gạo trắng.
pair_2933		— Lúa bát rêu: hạt thóc có râu vàng, dài chừng một tấc, gạo trắng.
pair_2934		Lúa cánh: thân lúa dày, hạt lúa to mà giẹp, chín sớm, gạo trắng, vị thơm, lúc lúa đang thì con giá, đi qua ruộng cách 5-6 bước, cũng ngửi thấy thom.
pair_2935		303 dainamnhatthongchiT1le.pdf Lúa hiện: thân cao, bông dai, có hai loại: loại chín muộn thì gạo trắng, vị thơm và mềm; loại chín sớm thì gạo đỏ, cơm rắn lắm.
pair_2936		Lúa nghệ: có tên nữa là lúa hiên nghệ, thân lúa cao, bông lúa lớn, hạt sai, sắc đỏ, gạo hơi vàng, cơm dẻo.
pair_2937		Lúa di: ưa ruộng: cao, nhiều mầu; thân lúa thẳng, bông lúa dầy, hạt sai, thóc nhỏ và giẹp, gạo trắng, thổi cơm đấu gạo nầy có thể bằng 5 đấu gạo khác.
pair_2938		Lúa sóc: cũng giống lúa sài đường.
pair_2939		Lúa dự: thân lúa ngắn, bông lúa dai, thóc nhỏ, gạo trắng và thơm, hợp giã bột.
pair_2940		Lúa dự hom: hạt thóc nhỏ, có lông, gạo rất trắng, vị thơm nồng, hơi có chất độc, đàn bà đẻ ăn bị tấc mạch sữa.
pair_2941		Lúa mềm: hạt thóc tròn và to, có râu, vỏ nhấn, gạo trắng, vị thơm như gạo nếp, hợp giã bột.
pair_2942		Lúa trĩ nước: rò lúa cao và cứng, ưa ruộng thấp, chín muộn, thóc và gạo đều đỏ, cơm hơi rin.
pair_2943		Lúa cầu: thân ngắn, bông nhỏ, gạo rất đỏ, ưa ruộng cao, từ lúc cấy đến lúc chín chỉ 40 ngây, cơm rắn.
pair_2944		304 nhatthongchiT1ch.pdf Lúa bát trâu: thân lúa cứng, thóc vừa vàng vừa đen, gạo trắng, cơm rắn.
pair_2945		Lúa ếch: cấy về mùa hè hay mùa thu, cấy sớm cấy muộn đều được, tháng 4 cấy, tháng 7 gặt, hạt thóc dài mà trắng, hạt gạo hơi nhỏ, nấu cơm vị đặm no lâu.
pair_2946		Lúa mộ: sản xuất ở Thái Nguyên, ưa ruộng đồi, _ thân lúa to, hạt thóc nhỏ, gạo đỏ, khi trồng, tỉa hạt như tỉa ngô.
pair_2947		Hai mươi mốt thứ lúa kể trên: hợp mùa thu.
pair_2948		Xét Tu tri lục của Nguyễn Công Tiệp, chép về số hạt thóc, thì thóc ở Thừa Thiên mỗi năm là 79.500 hat.
pair_2949		Thóc ở Nam Kỳ mỗi thăng 72.246 hạt, thóc ở Bắc Kỳ mỗi thăng 56.323 hạt.
pair_2950		Loại liia nếp: theo Bản thảo, thì có nhựa dính gọi là nhu (nếp) cũng gọi là đồ, có thể dùng để cất rượu, thổi xôi, nấu chè và rang cốm.
pair_2951		Năm Minh Ménh đúc cửu đỉnh, khắc hình tượng vào Nhân đỉnh.
pair_2952		Nếp voi: cự nhu (tên do vua Minh Mệnh mới đổi): thân lúa cao, bông thưa, hạt thóc tròn và lớn, được nhiều gạo, sắc trắng, cơm mềm, tháng 10 cấy, tháng 3 tháng 4 chín, ưa ruộng tring.
pair_2953		Thứ nếp này bắt đầu sản xuất ở Nghệ An, nay các tỉnh đều có - Vân đài loại ngữ của Lê Quý Đôn chép “Tượng nhu” tức lúa nầy.
pair_2954		305 dainamnhatthongchiT1le.pdf Nếp cau: viên nhu, thân lúa cao, bông lúa day, hạt thóc dài và lớn, được rất nhiều gạo, gạo trắng, cơm rất dẻo, tháng 10 cấy, tháng 3 chín, ưa ruộng tring.
